Train GT,Train preds,diff
234.87462,229.69386,5.1807556
233.23079,230.59921,2.6315765
232.37898,231.07503,1.3039551
231.39764,231.21237,0.18527222
232.82231,231.05933,1.7629852
232.27437,231.06207,1.2122955
236.24948,231.01018,5.2393036
235.51723,231.58707,3.9301605
237.11621,232.12755,4.9886627
234.94435,232.84612,2.098236
240.33914,233.14993,7.189209
238.6455,234.1498,4.495697
237.8734,234.89557,2.977829
238.10252,235.3491,2.753418
239.69157,235.67169,4.019882
238.61061,236.14493,2.465683
234.80986,236.40475,1.5948944
233.62431,235.96083,2.3365173
232.02032,235.19492,3.174591
235.73143,234.18422,1.5472107
234.68034,233.8503,0.8300476
