date,close
2009-06-09,3513.050049
2009-06-10,3484.399902
2009-06-11,3495.899902
2009-06-12,3408.350098
2009-06-15,3307.550049
2009-06-16,3409.850098
2009-06-17,3453.75
2009-06-18,3369.949951
2009-06-19,3386.050049
2009-06-22,3319.350098
2009-06-23,3230.0
2009-06-24,3402.5
2009-06-25,3306.649902
2009-06-26,3364.149902
2009-06-29,3349.100098
2009-06-30,3387.899902
2009-07-01,3648.699951
2009-07-02,3678.649902
2009-07-03,3601.050049
2009-07-06,3379.800049
2009-07-07,3346.0
2009-07-08,3236.699951
2009-07-09,3299.25
2009-07-10,3275.350098
2009-07-13,3121.199951
2009-07-14,3198.699951
2009-07-15,3270.449951
2009-07-16,3245.449951
2009-07-17,3395.800049
2009-07-20,3379.300049
2009-07-21,3381.600098
2009-07-22,3395.399902
2009-07-23,3520.149902
2009-07-24,3819.800049
2009-07-27,4461.600098
2009-07-28,4648.600098
2009-07-29,4558.350098
2009-07-30,4721.850098
2009-07-31,4640.799805
2009-08-03,4624.600098
2009-08-04,4662.899902
2009-08-05,4633.049805
2009-08-06,4628.700195
2009-08-07,4455.950195
2009-08-10,4323.350098
2009-08-11,4264.950195
2009-08-12,4224.399902
2009-08-13,4312.600098
2009-08-14,4256.049805
2009-08-17,4234.100098
2009-08-18,4223.799805
2009-08-19,4180.200195
2009-08-20,4302.850098
2009-08-21,4286.200195
2009-08-24,4342.549805
2009-08-25,4307.5
2009-08-26,4312.200195
2009-08-27,4292.200195
2009-08-28,4265.75
2009-08-31,4287.799805
2009-09-01,4191.149902
2009-09-02,4240.850098
2009-09-03,4150.799805
2009-09-04,4380.950195
2009-09-07,4312.850098
2009-09-08,4450.25
2009-09-09,4948.200195
2009-09-10,5147.399902
2009-09-11,5279.049805
2009-09-14,5347.200195
2009-09-15,5360.450195
2009-09-16,5283.799805
2009-09-17,5217.0
2009-09-18,5202.75
2009-09-22,5196.899902
2009-09-23,5178.450195
2009-09-24,5669.350098
2009-09-25,5525.0
2009-09-29,5640.549805
2009-09-30,5746.450195
2009-10-01,5635.25
2009-10-05,5442.549805
2009-10-06,5443.950195
2009-10-07,5484.649902
2009-10-08,5481.950195
2009-10-09,5476.75
2009-10-12,5933.450195
2009-10-13,5962.0
2009-10-14,6089.049805
2009-10-15,6011.399902
2009-10-16,6020.649902
2009-10-20,6302.5
2009-10-21,6106.200195
2009-10-22,5925.100098
2009-10-23,5856.75
2009-10-26,5752.399902
2009-10-27,5511.75
2009-10-28,5425.149902
2009-10-29,5368.799805
2009-10-30,5289.850098
2009-11-03,5534.299805
2009-11-04,5583.899902
2009-11-05,5578.100098
2009-11-06,5983.850098
2009-11-09,5995.600098
2009-11-10,5916.100098
2009-11-11,6015.0
2009-11-12,5929.350098
2009-11-13,6134.399902
2009-11-16,6050.200195
2009-11-17,5998.850098
2009-11-18,6010.600098
2009-11-19,5907.149902
2009-11-20,5915.950195
2009-11-23,6168.149902
2009-11-24,6188.299805
2009-11-25,6055.100098
2009-11-26,6015.950195
2009-11-27,5878.850098
2009-11-30,5960.100098
2009-12-01,6076.75
2009-12-02,6060.899902
2009-12-03,6009.950195
2009-12-04,6029.350098
2009-12-07,5883.149902
2009-12-08,5849.350098
2009-12-09,5899.200195
2009-12-10,5906.899902
2009-12-11,5862.049805
2009-12-14,5891.899902
2009-12-15,5848.799805
2009-12-16,5842.5
2009-12-17,6363.25
2009-12-18,6626.700195
2009-12-21,6168.149902
2009-12-22,6133.950195
2009-12-23,6200.149902
2009-12-24,6173.700195
2009-12-29,6030.799805
2009-12-30,6068.649902
2009-12-31,6045.950195
2010-01-04,6142.950195
2010-01-05,6160.600098
2010-01-06,6090.399902
2010-01-07,6216.200195
2010-01-08,6166.850098
2010-01-11,6158.600098
2010-01-12,6084.350098
2010-01-13,6107.100098
2010-01-14,6440.799805
2010-01-15,6406.100098
2010-01-18,6370.450195
2010-01-19,6294.149902
2010-01-20,6185.0
2010-01-21,6102.25
2010-01-22,6050.149902
2010-01-25,6042.350098
2010-01-27,5662.200195
2010-01-28,5762.75
2010-01-29,5802.950195
2010-02-01,6057.25
2010-02-02,5965.149902
2010-02-03,5962.899902
2010-02-04,5813.299805
2010-02-05,5720.25
2010-02-08,5819.149902
2010-02-09,6025.549805
2010-02-10,5901.899902
2010-02-11,5876.850098
2010-02-15,5841.799805
2010-02-16,5784.450195
2010-02-17,5829.600098
2010-02-18,5785.149902
2010-02-19,5744.299805
2010-02-22,5745.700195
2010-02-23,5696.200195
2010-02-24,5614.549805
2010-02-25,5614.350098
2010-02-26,5659.600098
2010-03-02,5817.899902
2010-03-03,5855.799805
2010-03-04,6287.350098
2010-03-05,6121.200195
2010-03-08,6237.149902
2010-03-09,6301.5
2010-03-10,6293.899902
2010-03-11,6318.850098
2010-03-12,6358.799805
2010-03-15,6266.899902
2010-03-16,6501.850098
2010-03-17,6369.399902
2010-03-18,7094.899902
2010-03-19,7041.600098
2010-03-22,7184.850098
2010-03-23,7159.299805
2010-03-25,7087.0
2010-03-26,6964.649902
2010-03-29,6881.549805
2010-03-30,6800.299805
2010-03-31,6784.350098
2010-04-01,6899.5
2010-04-05,6961.799805
2010-04-06,6893.0
2010-04-07,7209.75
2010-04-08,7068.25
2010-04-09,7086.5
2010-04-12,7045.399902
2010-04-13,7193.950195
2010-04-15,7096.25
2010-04-16,7028.399902
2010-04-19,6999.399902
2010-04-20,7066.700195
2010-04-21,7069.299805
2010-04-22,7054.700195
2010-04-23,7022.850098
2010-04-26,7119.350098
2010-04-27,7194.950195
2010-04-28,7064.149902
2010-04-29,7067.700195
2010-04-30,7086.75
2010-05-03,6979.950195
2010-05-04,6864.799805
2010-05-05,6868.75
2010-05-06,6928.200195
2010-05-07,6762.399902
2010-05-10,6992.549805
2010-05-11,7006.350098
2010-05-12,7003.350098
2010-05-13,7127.299805
2010-05-14,7436.950195
2010-05-17,7326.299805
2010-05-18,7402.350098
2010-05-19,7317.049805
2010-05-20,7325.799805
2010-05-21,7206.950195
2010-05-24,7290.149902
2010-05-25,7311.899902
2010-05-26,7321.5
2010-05-27,7343.450195
2010-05-28,7378.450195
2010-05-31,7327.25
2010-06-01,7221.75
2010-06-02,7233.149902
2010-06-03,7291.25
2010-06-04,7280.899902
2010-06-07,7201.399902
2010-06-08,7306.299805
2010-06-09,7286.899902
2010-06-10,7296.600098
2010-06-11,7263.25
2010-06-14,7339.799805
2010-06-15,7630.049805
2010-06-16,7471.200195
2010-06-17,7518.950195
2010-06-18,7419.799805
2010-06-21,7580.799805
2010-06-22,7632.850098
2010-06-23,7749.450195
2010-06-24,7856.299805
2010-06-25,7710.25
2010-06-28,7733.350098
2010-06-29,7768.700195
2010-06-30,7748.0
2010-07-01,7699.950195
2010-07-02,7867.0
2010-07-05,7838.0
2010-07-06,7840.600098
2010-07-07,7771.0
2010-07-08,7827.350098
2010-07-09,7793.5
2010-07-12,7798.299805
2010-07-13,7839.350098
2010-07-14,7746.600098
2010-07-15,7758.899902
2010-07-16,7733.299805
2010-07-19,7709.549805
2010-07-20,7705.25
2010-07-21,7713.25
2010-07-22,7738.0
2010-07-23,7710.100098
2010-07-26,7652.450195
2010-07-27,7690.600098
2010-07-28,7505.649902
2010-07-29,7315.950195
2010-07-30,7329.549805
2010-08-02,7346.899902
2010-08-03,7298.399902
2010-08-04,7308.600098
2010-08-05,7511.450195
2010-08-06,7427.549805
2010-08-09,7466.149902
2010-08-10,7380.149902
2010-08-11,7316.399902
2010-08-12,7364.799805
2010-08-13,7353.100098
2010-08-16,7324.5
2010-08-17,7463.0
2010-08-18,7617.25
2010-08-19,7574.549805
2010-08-20,7733.700195
2010-08-23,8162.5
2010-08-24,7941.0
2010-08-25,7745.700195
2010-08-26,7810.600098
2010-08-27,7682.850098
2010-08-30,7648.549805
2010-08-31,7593.950195
2010-09-01,7649.850098
2010-09-02,8065.299805
2010-09-03,8661.25
2010-09-06,9073.0
2010-09-07,9012.5
2010-09-08,9221.400391
2010-09-09,9172.5
2010-09-13,9212.299805
2010-09-14,9100.349609
2010-09-15,9075.650391
2010-09-16,9013.549805
2010-09-17,8971.900391
2010-09-20,9016.799805
2010-09-21,8888.200195
2010-09-22,8764.549805
2010-09-23,8695.450195
2010-09-24,8958.299805
2010-09-27,8866.549805
2010-09-28,8874.25
2010-09-29,8779.200195
2010-09-30,8759.450195
2010-10-01,9070.400391
2010-10-04,8998.700195
2010-10-05,8961.950195
2010-10-06,8952.099609
2010-10-07,8853.849609
2010-10-08,8786.700195
2010-10-11,8779.900391
2010-10-12,9321.450195
2010-10-13,9322.049805
2010-10-14,9285.25
2010-10-15,9304.650391
2010-10-18,9223.5
2010-10-19,9373.200195
2010-10-20,9295.549805
2010-10-21,9274.5
2010-10-22,9189.549805
2010-10-25,9186.700195
2010-10-26,9155.950195
2010-10-27,9540.5
2010-10-28,9547.849609
2010-10-29,9304.549805
2010-11-01,9334.299805
2010-11-02,9241.400391
2010-11-03,9522.450195
2010-11-04,9516.700195
2010-11-08,9379.200195
2010-11-09,9358.75
2010-11-10,9484.0
2010-11-11,9362.799805
2010-11-12,8952.950195
2010-11-15,8799.049805
2010-11-16,8674.650391
2010-11-18,8599.200195
2010-11-19,8382.5
2010-11-22,8425.950195
2010-11-23,8359.900391
2010-11-24,8359.75
2010-11-25,7961.149902
2010-11-26,7819.100098
2010-11-29,7757.649902
2010-11-30,7853.5
2010-12-01,8028.850098
2010-12-02,8154.350098
2010-12-03,7964.299805
2010-12-06,7975.549805
2010-12-07,7867.149902
2010-12-08,7671.149902
2010-12-09,7229.75
2010-12-10,7398.899902
2010-12-13,7450.600098
2010-12-14,7501.899902
2010-12-15,7309.799805
2010-12-16,7246.0
2010-12-20,7275.100098
2010-12-21,7297.600098
2010-12-22,7217.149902
2010-12-23,7179.149902
2010-12-24,7337.350098
2010-12-27,7285.399902
2010-12-28,7203.450195
2010-12-29,7178.649902
2010-12-30,7181.950195
2010-12-31,7202.5
2011-01-03,7356.399902
2011-01-04,7406.799805
2011-01-05,7326.850098
2011-01-06,7179.950195
2011-01-07,7059.649902
2011-01-10,6670.5
2011-01-11,6596.850098
2011-01-12,6684.299805
2011-01-13,6675.700195
2011-01-14,6579.0
2011-01-17,6451.549805
2011-01-18,6514.299805
2011-01-19,6491.0
2011-01-20,6574.149902
2011-01-21,6616.950195
2011-01-24,6635.149902
2011-01-25,6588.200195
2011-01-27,6651.0
2011-01-28,6158.700195
2011-01-31,6059.200195
2011-02-01,5898.950195
2011-02-02,5912.649902
2011-02-03,6100.799805
2011-02-04,5920.600098
2011-02-07,5975.700195
2011-02-08,5867.049805
2011-02-09,5544.149902
2011-02-10,5572.100098
2011-02-11,6058.049805
2011-02-14,6199.0
2011-02-15,6195.049805
2011-02-16,6149.149902
2011-02-17,6087.350098
2011-02-18,5907.850098
2011-02-21,5905.950195
2011-02-22,5809.899902
2011-02-23,5790.350098
2011-02-24,5571.850098
2011-02-25,5560.0
2011-02-28,5663.5
2011-03-01,5982.299805
2011-03-03,5980.950195
2011-03-04,5973.899902
2011-03-07,5844.299805
2011-03-08,6026.200195
2011-03-09,6132.5
2011-03-10,6171.450195
2011-03-11,6096.950195
2011-03-14,6506.25
2011-03-15,6640.850098
2011-03-16,6723.049805
2011-03-17,6659.600098
2011-03-18,6611.350098
2011-03-21,6461.850098
2011-03-22,6520.850098
2011-03-23,6521.549805
2011-03-24,6553.899902
2011-03-25,6603.649902
2011-03-28,6446.950195
2011-03-29,6314.700195
2011-03-30,6328.649902
2011-03-31,6271.100098
2011-04-01,6495.100098
2011-04-04,6565.200195
2011-04-05,6545.350098
2011-04-06,6539.299805
2011-04-07,6635.100098
2011-04-08,6512.75
2011-04-11,6507.200195
2011-04-13,6572.200195
2011-04-15,6517.049805
2011-04-18,6570.649902
2011-04-19,6621.850098
2011-04-20,6775.049805
2011-04-21,7449.649902
2011-04-25,7322.100098
2011-04-26,7277.399902
2011-04-27,7195.200195
2011-04-28,7196.100098
2011-04-29,7123.299805
2011-05-02,7033.149902
2011-05-03,6883.149902
2011-05-04,6906.950195
2011-05-05,6934.200195
2011-05-06,6993.0
2011-05-09,7032.850098
2011-05-10,7029.399902
2011-05-11,7056.600098
2011-05-12,6986.950195
2011-05-13,7071.0
2011-05-16,7042.149902
2011-05-17,6942.5
2011-05-18,6979.200195
2011-05-19,6925.200195
2011-05-20,6951.299805
2011-05-23,6850.049805
2011-05-24,6787.700195
2011-05-25,6731.350098
2011-05-26,6545.299805
2011-05-27,6664.5
2011-05-30,6662.950195
2011-05-31,6787.25
2011-06-01,6885.700195
2011-06-02,6784.850098
2011-06-03,6754.950195
2011-06-06,6749.75
2011-06-07,6887.850098
2011-06-08,6879.200195
2011-06-09,6859.200195
2011-06-10,6805.0
2011-06-13,6748.100098
2011-06-14,6846.950195
2011-06-15,6773.399902
2011-06-16,6816.950195
2011-06-17,6742.399902
2011-06-20,6597.299805
2011-06-21,6572.75
2011-06-22,6310.350098
2011-06-23,6430.450195
2011-06-24,6551.549805
2011-06-27,6575.700195
2011-06-28,6845.100098
2011-06-29,6770.149902
2011-06-30,6697.5
2011-07-01,6886.850098
2011-07-04,6971.049805
2011-07-05,6943.549805
2011-07-06,6946.350098
2011-07-07,7100.850098
2011-07-08,7240.049805
2011-07-11,7380.0
2011-07-12,7461.899902
2011-07-13,7500.799805
2011-07-14,7506.600098
2011-07-15,7758.0
2011-07-18,7716.950195
2011-07-19,7785.850098
2011-07-20,7738.600098
2011-07-21,7430.799805
2011-07-22,7545.75
2011-07-25,7605.950195
2011-07-26,7454.299805
2011-07-27,7359.25
2011-07-28,7101.950195
2011-07-29,7208.850098
2011-08-01,7138.350098
2011-08-02,7068.200195
2011-08-03,7034.100098
2011-08-04,7195.700195
2011-08-05,7179.75
2011-08-08,7182.950195
2011-08-09,7292.049805
2011-08-10,7378.649902
2011-08-11,7304.0
2011-08-12,7141.200195
2011-08-16,6828.0
2011-08-17,6742.75
2011-08-18,6543.25
2011-08-19,6396.700195
2011-08-22,6577.0
2011-08-23,6578.5
2011-08-24,6573.350098
2011-08-25,6366.299805
2011-08-26,6228.799805
2011-08-29,6411.450195
2011-08-30,6619.149902
2011-09-02,6846.299805
2011-09-05,6957.399902
2011-09-06,7240.549805
2011-09-07,7249.350098
2011-09-08,7246.5
2011-09-09,7095.899902
2011-09-12,6883.5
2011-09-13,6865.049805
2011-09-14,6875.950195
2011-09-15,7030.200195
2011-09-16,7072.75
2011-09-19,7080.700195
2011-09-20,7082.950195
2011-09-21,7032.899902
2011-09-22,6737.200195
2011-09-23,6662.450195
2011-09-26,6563.899902
2011-09-27,6714.399902
2011-09-28,6641.799805
2011-09-29,6650.799805
2011-09-30,6617.700195
2011-10-03,6537.700195
2011-10-04,6472.75
2011-10-05,6445.600098
2011-10-07,6563.899902
2011-10-10,6587.450195
2011-10-11,6605.350098
2011-10-12,6727.149902
2011-10-13,6747.549805
2011-10-14,6749.25
2011-10-17,6748.799805
2011-10-18,6570.200195
2011-10-19,6605.5
2011-10-20,6563.75
2011-10-21,6524.549805
2011-10-24,6468.450195
2011-10-25,6572.049805
2011-10-28,6760.75
2011-10-31,6823.100098
2011-11-01,6714.75
2011-11-02,6738.25
2011-11-03,6670.450195
2011-11-04,6728.049805
2011-11-08,6805.600098
2011-11-09,6799.649902
2011-11-11,6744.950195
2011-11-14,6744.0
2011-11-15,6751.950195
2011-11-16,6574.600098
2011-11-17,6428.149902
2011-11-18,6383.950195
2011-11-21,6457.799805
2011-11-22,6480.399902
2011-11-23,6411.5
2011-11-24,6424.200195
2011-11-25,6729.5
2011-11-28,6878.149902
2011-11-29,6932.049805
2011-11-30,6961.649902
2011-12-01,7057.200195
2011-12-02,7392.149902
2011-12-05,7608.799805
2011-12-07,7559.75
2011-12-08,7328.100098
2011-12-09,7234.399902
2011-12-12,6992.149902
2011-12-13,6970.950195
2011-12-14,6971.200195
2011-12-15,7042.799805
2011-12-16,7007.049805
2011-12-19,7015.75
2011-12-20,6960.950195
2011-12-21,6859.0
2011-12-22,6961.350098
2011-12-23,6964.350098
2011-12-26,6959.0
2011-12-27,6806.149902
2011-12-28,6613.200195
2011-12-29,6920.25
2011-12-30,6979.200195
2012-01-02,6943.049805
2012-01-03,7069.049805
2012-01-04,7011.5
2012-01-05,6956.850098
2012-01-06,6957.75
2012-01-09,6974.0
2012-01-10,7241.649902
2012-01-11,7210.600098
2012-01-12,7297.700195
2012-01-13,7261.0
2012-01-16,7224.450195
2012-01-17,7282.399902
2012-01-18,7159.700195
2012-01-19,7191.799805
2012-01-20,7113.649902
2012-01-23,7179.149902
2012-01-24,7204.399902
2012-01-25,7412.850098
2012-01-27,7391.899902
2012-01-30,7657.450195
2012-01-31,7904.799805
2012-02-01,8280.200195
2012-02-02,8364.549805
2012-02-03,8182.049805
2012-02-06,8349.450195
2012-02-07,8283.75
2012-02-08,8481.200195
2012-02-09,8614.099609
2012-02-10,9281.25
2012-02-13,9408.5
2012-02-14,9433.200195
2012-02-15,9836.700195
2012-02-16,9691.150391
2012-02-17,9772.599609
2012-02-21,10045.90039
2012-02-22,9411.200195
2012-02-23,9585.650391
2012-02-24,9430.849609
2012-02-27,9299.599609
2012-02-28,9687.5
2012-02-29,9859.150391
2012-03-01,9757.549805
2012-03-02,9924.900391
2012-03-05,9632.75
2012-03-06,9583.099609
2012-03-07,9569.799805
2012-03-09,9818.25
2012-03-12,10033.09961
2012-03-13,10231.5
2012-03-14,10088.54981
2012-03-15,10016.54981
2012-03-16,9839.700195
2012-03-19,9704.400391
2012-03-20,9699.400391
2012-03-21,10577.9502
2012-03-22,10070.04981
2012-03-23,9895.849609
2012-03-26,9681.299805
2012-03-27,9865.200195
2012-03-28,9902.299805
2012-03-29,9673.700195
2012-03-30,9932.650391
2012-04-02,10498.34961
2012-04-03,10343.0
2012-04-04,10658.2002
2012-04-09,10953.54981
2012-04-10,10764.2002
2012-04-11,10708.79981
2012-04-12,10721.5
2012-04-13,10660.09961
2012-04-16,10756.90039
2012-04-17,10982.4502
2012-04-18,11208.59961
2012-04-19,11379.84961
2012-04-20,11385.34961
2012-04-23,11226.04981
2012-04-24,11201.5
2012-04-25,11442.90039
2012-04-26,11231.25
2012-04-27,11280.65039
2012-04-30,11477.09961
2012-05-02,11264.79981
2012-05-03,11228.29981
2012-05-04,10351.90039
2012-05-07,10591.75
2012-05-08,10352.84961
2012-05-09,10367.54981
2012-05-10,10593.59961
2012-05-11,10230.25
2012-05-14,10053.5
2012-05-15,10326.9502
2012-05-16,10463.15039
2012-05-17,10308.15039
2012-05-18,10360.04981
2012-05-21,10540.65039
2012-05-22,10281.15039
2012-05-23,10280.40039
2012-05-24,10548.54981
2012-05-25,10834.0
2012-05-28,10905.4502
2012-05-29,11044.9502
2012-05-30,10790.15039
2012-05-31,10915.40039
2012-06-01,10604.29981
2012-06-04,10659.09961
2012-06-05,10567.5
2012-06-06,10738.2002
2012-06-07,10792.04981
2012-06-08,10716.15039
2012-06-11,10487.90039
2012-06-12,10656.84961
2012-06-13,10534.65039
2012-06-14,10380.04981
2012-06-15,10452.04981
2012-06-18,10223.4502
2012-06-19,10106.09961
2012-06-20,10178.75
2012-06-21,10262.2002
2012-06-22,10167.40039
2012-06-25,10034.54981
2012-06-26,9985.450195
2012-06-27,10116.59961
2012-06-28,9861.349609
2012-06-29,10032.65039
2012-07-02,10142.04981
2012-07-03,10145.59961
2012-07-04,10239.90039
2012-07-05,10612.75
2012-07-06,10501.25
2012-07-09,10463.25
2012-07-10,10535.54981
2012-07-11,10476.90039
2012-07-12,10273.09961
2012-07-13,10112.15039
2012-07-16,10190.9502
2012-07-17,10078.09961
2012-07-18,10225.7002
2012-07-19,10115.84961
2012-07-20,10053.75
2012-07-23,9934.099609
2012-07-24,9941.650391
2012-07-25,10161.40039
2012-07-26,9923.25
2012-07-27,9664.799805
2012-07-30,9757.650391
2012-07-31,9592.25
2012-08-01,9736.900391
2012-08-02,9806.75
2012-08-03,10358.2002
2012-08-06,10659.84961
2012-08-07,10502.5
2012-08-08,10709.59961
2012-08-09,10683.09961
2012-08-10,10653.0
2012-08-13,10661.09961
2012-08-14,10717.34961
2012-08-16,10850.29981
2012-08-17,10829.75
2012-08-21,11073.9502
2012-08-22,11016.5
2012-08-23,10837.34961
2012-08-24,10713.4502
2012-08-27,10643.2002
2012-08-28,10399.29981
2012-08-29,9974.450195
2012-08-30,10026.59961
2012-08-31,10048.65039
2012-09-03,10086.29981
2012-09-04,10086.4502
2012-09-05,10041.09961
2012-09-06,10091.04981
2012-09-07,10206.54981
2012-09-10,10202.15039
2012-09-11,10138.54981
2012-09-12,10402.04981
2012-09-13,10249.2002
2012-09-14,10230.90039
2012-09-17,10309.9502
2012-09-18,10349.9502
2012-09-20,10185.75
2012-09-21,10162.5
2012-09-24,10121.5
2012-09-25,10212.79981
2012-09-26,10204.40039
2012-09-27,10273.79981
2012-09-28,10272.75
2012-10-01,10238.9502
2012-10-03,10608.15039
2012-10-04,10477.90039
2012-10-05,10327.5
2012-10-08,10251.4502
2012-10-09,10303.5
2012-10-10,10277.4502
2012-10-11,10342.4502
2012-10-12,10225.59961
2012-10-15,10232.7002
2012-10-16,10177.09961
2012-10-17,10162.15039
2012-10-18,10194.2002
2012-10-19,10161.09961
2012-10-22,10206.4502
2012-10-23,10256.34961
2012-10-25,10135.5
2012-10-29,9966.900391
2012-10-30,10174.29981
2012-10-31,10163.90039
2012-11-01,10293.0
2012-11-02,10250.0
2012-11-05,10274.09961
2012-11-06,10307.34961
2012-11-07,10282.54981
2012-11-08,10196.15039
2012-11-09,10103.0
2012-11-12,10136.59961
2012-11-15,10155.15039
2012-11-16,10068.90039
2012-11-19,10037.65039
2012-11-20,9889.299805
2012-11-21,10001.40039
2012-11-22,10070.34961
2012-11-23,10009.75
2012-11-26,10000.34961
2012-11-27,10046.15039
2012-11-29,10517.0
2012-11-30,10943.7002
2012-12-03,10902.90039
2012-12-04,11180.0
2012-12-05,11641.59961
2012-12-06,11767.15039
2012-12-07,11786.5
2012-12-10,12140.34961
2012-12-11,12241.40039
2012-12-12,12319.65039
2012-12-13,12086.75
2012-12-14,12142.34961
2012-12-17,12229.04981
2012-12-18,12367.34961
2012-12-19,12491.90039
2012-12-20,12535.54981
2012-12-21,12452.25
2012-12-24,12598.5
2012-12-26,12723.7002
2012-12-27,12507.15039
2012-12-28,12694.75
2012-12-31,12818.9502
2013-01-01,13243.25
2013-01-02,13316.2002
2013-01-03,13279.09961
2013-01-04,13361.09961
2013-01-07,13288.79981
2013-01-08,13346.2002
2013-01-09,13786.4502
2013-01-10,13647.29981
2013-01-11,13473.40039
2013-01-14,13509.04981
2013-01-15,13557.84961
2013-01-16,13404.25
2013-01-17,13283.34961
2013-01-18,13336.40039
2013-01-21,13450.0
2013-01-22,13419.79981
2013-01-23,13234.04981
2013-01-24,13064.04981
2013-01-25,13286.09961
2013-01-28,13260.4502
2013-01-29,13060.5
2013-01-30,13098.75
2013-01-31,13138.84961
2013-02-01,13220.7002
2013-02-04,13233.75
2013-02-05,13146.7002
2013-02-06,13245.59961
2013-02-07,13169.75
2013-02-08,13408.90039
2013-02-11,13313.09961
2013-02-12,13206.29981
2013-02-13,12907.75
2013-02-14,12313.7002
2013-02-15,12486.79981
2013-02-18,12463.34961
2013-02-19,12620.4502
2013-02-20,12689.5
2013-02-21,12353.59961
2013-02-22,12388.84961
2013-02-25,12294.90039
2013-02-26,12220.4502
2013-02-27,12200.79981
2013-02-28,11427.75
2013-03-01,11572.7002
2013-03-04,11593.0
2013-03-05,11902.84961
2013-03-06,12181.29981
2013-03-07,12597.2002
2013-03-08,12977.25
2013-03-11,12909.65039
2013-03-12,12785.79981
2013-03-13,12657.54981
2013-03-14,12923.90039
2013-03-15,12711.90039
2013-03-18,12602.04981
2013-03-19,12394.59961
2013-03-20,11966.5
2013-03-21,11674.0
2013-03-22,11610.04981
2013-03-25,11676.15039
2013-03-26,11617.9502
2013-03-28,11971.79981
2013-04-01,12073.79981
2013-04-02,12190.84961
2013-04-03,11985.40039
2013-04-04,11772.79981
2013-04-05,11886.59961
2013-04-08,11827.79981
2013-04-09,11547.34961
2013-04-10,11694.9502
2013-04-11,11675.84961
2013-04-12,11713.29981
2013-04-15,11865.65039
2013-04-16,12349.75
2013-04-17,12303.59961
2013-04-18,12901.4502
2013-04-22,13224.54981
2013-04-23,13827.7002
2013-04-25,13672.65039
2013-04-26,13592.7002
2013-04-29,13663.4502
2013-04-30,13379.34961
2013-05-02,13395.29981
2013-05-03,13567.5
2013-05-06,14118.79981
2013-05-07,14183.9502
2013-05-08,14616.7002
2013-05-09,14739.9502
2013-05-10,14837.5
2013-05-13,14652.84961
2013-05-14,14850.15039
2013-05-15,15152.40039
2013-05-16,15178.65039
2013-05-17,14992.40039
2013-05-20,15001.34961
2013-05-21,15182.7002
2013-05-22,15373.40039
2013-05-23,14916.40039
2013-05-24,15267.75
2013-05-27,15397.25
2013-05-28,15382.15039
2013-05-29,15141.04981
2013-05-30,15005.4502
2013-05-31,14895.09961
2013-06-03,15032.79981
2013-06-04,15169.34961
2013-06-05,15274.7002
2013-06-06,15200.59961
2013-06-07,14992.34961
2013-06-10,14752.34961
2013-06-11,14460.2002
2013-06-12,14677.7002
2013-06-13,14331.34961
2013-06-14,14311.90039
2013-06-17,14298.09961
2013-06-18,14164.75
2013-06-19,14109.15039
2013-06-20,13769.25
2013-06-21,12933.15039
2013-06-24,12305.90039
2013-06-25,12652.54981
2013-06-26,12355.29981
2013-06-27,12524.09961
2013-06-28,12926.15039
2013-07-01,12918.4502
2013-07-02,12804.7002
2013-07-03,12305.7002
2013-07-04,12431.90039
2013-07-05,12269.9502
2013-07-08,12207.90039
2013-07-09,12475.9502
2013-07-10,12501.15039
2013-07-11,12661.40039
2013-07-12,12605.2002
2013-07-15,12837.84961
2013-07-16,12576.84961
2013-07-17,12594.5
2013-07-18,13588.34961
2013-07-19,13819.59961
2013-07-22,14397.25
2013-07-23,14386.5
2013-07-24,13811.34961
2013-07-25,13850.15039
2013-07-26,13793.40039
2013-07-29,13637.2002
2013-07-30,13181.29981
2013-07-31,13217.4502
2013-08-01,12855.79981
2013-08-02,12735.25
2013-08-05,12744.54981
2013-08-06,12504.04981
2013-08-07,12846.4502
2013-08-08,12984.84961
2013-08-12,13450.04981
2013-08-13,14134.75
2013-08-14,14173.9502
2013-08-16,13409.84961
2013-08-19,13114.84961
2013-08-20,13475.2002
2013-08-21,12953.75
2013-08-22,13044.79981
2013-08-23,13202.25
2013-08-26,13237.2002
2013-08-27,12901.65039
2013-08-28,12925.09961
2013-08-29,13127.9502
2013-08-30,12893.9502
2013-09-02,13582.54981
2013-09-03,13033.25
2013-09-04,13421.54981
2013-09-05,13101.4502
2013-09-06,12985.84961
2013-09-10,13076.29981
2013-09-11,12788.79981
2013-09-12,12893.09961
2013-09-13,12823.79981
2013-09-16,12821.79981
2013-09-17,12824.40039
2013-09-18,12859.15039
2013-09-19,13169.34961
2013-09-20,12990.59961
2013-09-23,12851.04981
2013-09-24,12842.7002
2013-09-25,12833.09961
2013-09-26,12792.04981
2013-09-27,13472.54981
2013-09-30,13385.04981
2013-10-01,13855.65039
2013-10-03,14549.25
2013-10-04,14389.04981
2013-10-07,14824.04981
2013-10-08,14991.40039
2013-10-09,14867.4502
2013-10-10,14671.54981
2013-10-11,15184.34961
2013-10-14,15335.75
2013-10-15,15086.90039
2013-10-17,15114.79981
2013-10-18,15265.54981
2013-10-21,15297.79981
2013-10-22,15721.90039
2013-10-23,15638.90039
2013-10-24,15643.65039
2013-10-25,15472.65039
2013-10-28,15353.5
2013-10-29,15541.09961
2013-10-30,15645.4502
2013-10-31,15751.09961
2013-11-01,16020.40039
2013-11-05,16646.25
