Train GT,Train preds,diff
1030.75,1010.1596,20.590393
1020.5499,1020.0755,0.47442627
984.50006,1024.2966,39.79657
1023.89996,1013.8486,10.051392
1041.75,1013.65533,28.094666
1055.25,1022.8186,32.431396
1053.8999,1036.9735,16.926392
1056.85,1048.2213,8.628662
1056.75,1055.8091,0.94091797
1073.15,1059.5913,13.558716
1056.0499,1066.1472,10.09729
1059.3999,1066.0222,6.6223145
1059.7,1064.5361,4.8361816
1055.25,1063.1388,7.888794
1047.9,1060.7649,12.864868
1048.6,1056.3829,7.782959
1051.2001,1052.9006,1.7005615
1058.7001,1051.7095,6.9906006
1055.6,1054.1725,1.4274902
1077.1,1056.1816,20.918335
1075.8,1064.4155,11.3845215
1085.6,1071.949,13.651001
1065.4,1080.05,14.650024
1033.45,1078.9869,45.536987
1013.75,1064.2399,50.48987
1030.8,1043.1058,12.305786
1015.35,1032.1622,16.812256
1001.50006,1023.41986,21.9198
997.9,1013.84717,15.947144
994.85,1005.83673,10.986755
980.14996,999.9058,19.75586
969.85,992.05286,22.20288
986.7999,982.8297,3.9702148
971.60004,980.95337,9.3533325
958.50006,977.6738,19.173767
942.69995,971.0287,28.328735
913.0,960.56537,47.56537
919.3,943.41144,24.11145
895.5,930.7683,35.26831
921.3,916.6487,4.651306
943.9,912.9877,30.912354
920.0,920.0899,0.089904785
929.05,922.4845,6.5654907
915.25,925.184,9.934021
914.3,923.3495,9.0494995
899.64996,920.2192,20.569214
909.94995,913.4781,3.5281372
914.8,910.1666,4.633362
941.7,910.2118,31.48822
944.15,918.84296,25.307068
953.94995,928.91144,25.038513
935.55,939.6133,4.0632935
956.35004,942.3016,14.048462
984.85,947.3827,37.467285
995.64996,960.14136,35.508606
964.19995,975.3614,11.161438
966.25,977.7234,11.473389
964.25,975.4241,11.174072
988.85,971.53046,17.319519
977.4,975.514,1.8860474
982.2,977.7247,4.475342
977.05,980.12445,3.074463
984.94995,980.3207,4.6292725
993.85004,982.0427,11.807312
984.75,986.47266,1.7226562
992.05,987.82324,4.2267456
1018.35004,989.88696,28.463074
1037.25,999.6061,37.64392
1047.1,1015.14246,31.95752
1030.8501,1031.361,0.51086426
993.0,1037.7004,44.70044
990.3,1026.3597,36.059753
999.6501,1011.5136,11.863525
1013.25,1003.0084,10.241577
1010.3,1003.5059,6.7940674
1026.6,1006.149,20.450989
1025.7,1013.82697,11.872986
1022.75,1020.7393,2.0106812
1032.5,1024.3373,8.16272
1049.1,1028.6958,20.404175
1036.4,1037.287,0.8869629
1050.65,1040.7249,9.925171
1047.65,1045.7615,1.8885498
1044.85,1048.8448,3.994873
1041.9,1049.3256,7.425537
1023.89996,1047.7388,23.838806
1005.3,1040.1104,34.810364
1021.8,1026.8478,5.0477905
1020.94995,1020.9909,0.04095459
1009.15,1019.3231,10.173096
1011.65,1015.9728,4.322754
1025.9,1013.82104,12.0789795
1040.6,1017.2001,23.399902
1009.35,1026.1978,16.847778
1001.14996,1024.6274,23.477478
986.10004,1017.15247,31.05243
972.4,1005.2704,32.87036
983.75,991.4001,7.6500854
964.75,984.4845,19.734497
943.9,976.37396,32.473938
947.65,964.16595,16.51593
949.95,955.23663,5.286621
955.05,950.652,4.3980103
955.05,950.36035,4.689636
959.30005,951.67053,7.6295166
950.75,954.4232,3.6732178
955.45,954.4273,1.0227051
945.5,954.8398,9.339783
948.0,952.3902,4.3901978
945.0,950.38043,5.380432
920.65,948.22327,27.573242
901.85,939.716,37.866028
915.49994,926.2716,10.7716675
923.2,918.672,4.528015
909.4,917.2099,7.8098755
915.75,914.5113,1.2387085
906.0,913.9044,7.904419
933.85004,911.49225,22.357788
945.44995,916.76215,28.687805
938.85004,926.5283,12.321716
951.85004,933.4466,18.403442
946.8,941.18176,5.618225
951.05,945.5797,5.470276
934.6,948.8055,14.205505
937.75,945.97156,8.221558
958.25,942.75446,15.495544
949.19995,946.1334,3.0665283
954.0,948.2828,5.717224
944.5,950.8201,6.3201294
925.60004,950.0142,24.414185
911.35,942.8825,31.532532
900.55,931.62946,31.079468
887.55,919.1934,31.643433
868.75,906.3204,37.570374
833.25,891.89215,58.64215
848.65,871.84674,23.196716
845.8,859.15173,13.351746
870.5,851.3333,19.166687
871.4,853.2913,18.108704
871.55,858.3737,13.17627
871.1,863.41486,7.6851196
885.25,867.07117,18.178833
898.5,872.9576,25.54242
861.95,881.566,19.615967
868.4,879.3471,10.9470825
845.95,875.7813,29.831299
852.89996,866.87427,13.974304
870.69995,860.28406,10.415894
854.85,860.546,5.696045
853.3,859.0967,5.796692
847.75,857.1417,9.391724
865.45,854.0963,11.353699
867.55,855.8546,11.695374
873.2,859.3135,13.886536
867.60004,863.98425,3.6157837
879.45,866.46954,12.980469
876.19995,870.62775,5.5722046
860.85004,873.426,12.575989
873.35,871.11957,2.2304077
882.85,870.87933,11.970642
871.49994,873.7878,2.2878418
860.85004,874.1248,13.27478
837.35,870.81445,33.464478
827.95,861.2038,33.253784
830.85,849.7053,18.855347
837.3,841.1671,3.8671265
825.05,837.26263,12.2126465
812.35004,832.96313,20.613098
792.0,826.65796,34.65796
780.64996,816.5418,35.891846
765.3,805.1214,39.82141
765.3,792.65497,27.35498
772.75,782.83386,10.083862
772.19995,777.7224,5.522461
760.9,775.24005,14.340027
759.14996,771.8696,12.719666
755.0,768.6605,13.660522
741.2,765.34845,24.148438
732.55,759.9233,27.373291
757.0,753.3243,3.6757202
765.25,752.714,12.536011
761.3,755.8615,5.4384766
753.49994,758.85974,5.3598022
719.4,759.59375,40.193726
755.05,752.49677,2.5532227
782.6,751.6215,30.978455
805.45,758.48895,46.96106
788.85004,771.5325,17.317566
821.5,780.33844,41.16156
833.5,793.1522,40.34778
852.45,807.1329,45.31714
825.75,822.90625,2.84375
806.3,829.113,22.812988
810.25,825.98944,15.739441
825.4,821.3796,4.020447
836.3,820.82513,15.4748535
825.64996,824.33484,1.3151245
821.55,825.9133,4.3633423
851.8,825.55316,26.246826
837.60004,831.82715,5.772888
786.35,835.36096,49.010986
770.6,825.0253,54.425354
759.19995,809.3017,50.101746
797.2,793.1289,4.071106
797.2,788.81335,8.386658
807.7,789.37885,18.321167
808.35,793.9931,14.356873
788.19995,799.1257,10.92572
771.6,798.72186,27.121887
767.0,792.9213,25.921326
802.9,785.6823,17.217712
829.25,787.3861,41.86389
827.0,797.61646,29.383545
849.65,808.1118,41.538208
846.9,821.7925,25.107544
866.89996,832.6681,34.231873
833.8,844.9475,11.147522
819.9,846.39886,26.49884
843.0,840.5322,2.4677734
838.69995,839.17224,0.47229004
835.75,838.52454,2.7745361
846.5,837.64966,8.850342
846.5,839.53644,6.963562
875.95,841.8824,34.067627
873.6,851.155,22.444946
900.0,859.9533,40.04669
877.55,873.31793,4.2320557
860.6,878.98456,18.384583
871.8,876.19684,4.3968506
885.89996,874.09406,11.805908
879.94995,876.3229,3.6270752
883.69995,877.9405,5.7594604
864.94995,879.9675,15.017578
885.35004,876.72723,8.622803
876.7,877.83325,1.1332397
861.45,877.8184,16.368408
848.1,873.55835,25.458374
809.95,865.60266,55.65265
808.1,849.10547,41.005493
786.35,833.72485,47.374878
795.2,817.4905,22.290466
773.39996,807.01764,33.617676
773.14996,796.07794,22.927979
753.8,787.64636,33.846375
783.8,777.87146,5.928528
765.0,776.32623,11.326233
778.25,773.78406,4.4659424
799.0,774.4656,24.534424
812.05,780.5245,31.525513
806.75,790.0002,16.749817
809.8,797.37897,12.4210205
778.85,803.08765,24.23767
755.7,799.82306,44.123047
727.5,789.37036,61.87036
742.3,773.1651,30.865112
741.9,761.9439,20.043884
750.15,754.69336,4.543335
721.85,752.09863,30.248657
735.3,746.01526,10.715271
713.45,742.91864,29.468628
748.0,737.13025,10.869751
754.55,738.5278,16.022217
746.4,743.22626,3.173767
761.0,746.5023,14.497681
753.05,751.62714,1.4228516
739.05,754.56274,15.512756
711.9,753.3061,41.406067
692.95,745.5575,52.607483
706.55005,733.88525,27.335205
724.64996,726.0618,1.4118652
716.14996,724.4694,8.319458
699.5,723.7038,24.203796
717.55,720.38995,2.8399658
714.75,720.3546,5.6046143
706.25,720.79034,14.540344
736.2,719.7613,16.43872
748.25,724.1363,24.113708
736.89996,731.6796,5.220337
731.80005,736.5481,4.748047
712.95,738.5465,25.596497
742.05,735.4413,6.6087036
779.75,736.9835,42.76648
785.64996,747.1958,38.454163
792.65,759.5497,33.10034
771.55,771.6665,0.11651611
783.75,776.4333,7.3167114
790.94995,780.3122,10.637756
820.4,784.4419,35.95813
794.75,794.3009,0.44909668
817.10004,798.0342,19.065857
831.19995,804.05646,27.143494
829.25,812.6153,16.634705
838.3,819.61694,18.683044
833.0,826.6305,6.369507
844.55,830.6544,13.895569
858.39996,835.4901,22.909851
853.85,842.78235,11.067627
843.25,848.021,4.770996
849.25,848.6694,0.58062744
848.9,849.0699,0.16986084
836.65,849.141,12.490967
812.45,846.0793,33.629272
818.19995,836.9239,18.723938
843.55,829.4259,14.124084
833.39996,830.23676,3.163208
839.60004,831.23285,8.3671875
819.95,833.66583,13.71582
781.45,831.25006,49.80005
796.5,818.88367,22.383667
820.75,809.77527,10.974731
810.95,809.2718,1.6782227
814.10004,809.556,4.5440063
813.44995,810.9052,2.5447388
797.49994,812.13654,14.636597
776.55,809.3719,32.8219
761.80005,801.25586,39.45581
773.8,790.12286,16.322876
798.55,783.1848,15.365173
819.95,784.5198,35.430237
814.5,793.17346,21.326538
796.64996,801.2659,4.615967
772.35,803.3063,30.956299
755.10004,797.3838,42.283752
760.55,786.50507,25.955078
768.05,777.69806,9.648071
736.35004,773.10657,36.75653
744.05005,764.39233,20.342285
730.1,758.0382,27.938232
731.05,751.0021,19.952087
725.7,745.5741,19.874084
724.64996,740.80914,16.15918
750.60004,737.139,13.46106
740.55,739.7091,0.84088135
752.69995,741.7893,10.910645
747.0,745.816,1.184021
742.15,748.4308,6.2807617
742.65,749.0616,6.41156
730.3,748.979,18.679016
743.3,746.17834,2.878357
751.55005,745.7051,5.8449707
748.1,747.6935,0.40649414
746.4,749.40466,3.0046387
748.60004,750.3551,1.7550659
741.64996,751.2842,9.634216
730.85004,750.57574,19.725708
736.3,747.3386,11.038635
735.1,745.0681,9.96814
736.3,743.32587,7.025879
745.05,742.39844,2.6515503
742.0,743.6869,1.6868896
739.95,744.82056,4.8705444
745.1,745.2887,0.1887207
743.55,746.4618,2.9118042
738.85,747.2768,8.426819
726.44995,746.8679,20.417969
715.7,743.6895,27.989502
708.35004,738.22876,29.878723
695.10004,731.81885,36.71881
694.15,724.025,29.875
697.2,717.3399,20.139893
681.30005,712.98566,31.685608
681.64996,707.477,25.827026
676.1,702.9115,26.811523
685.14996,698.6234,13.47345
688.55,696.9212,8.371216
695.5,696.9917,1.4916992
691.1,698.89307,7.793091
686.85004,700.24176,13.391724
695.30005,700.4162,5.11615
691.2,701.66534,10.465332
701.65,702.23376,0.58374023
701.85004,704.3612,2.5111694
706.25,706.56635,0.3163452
705.60004,709.17053,3.5704956
685.25,711.238,25.987976
692.75,709.0005,16.250488
702.55,707.22784,4.6778564
715.9,707.6483,8.251709
721.25,711.13416,10.115845
729.7,715.9403,13.759705
722.25,721.843,0.40698242
722.95,725.45544,2.5054321
716.3,727.7039,11.403931
716.35,727.70013,11.350159
726.75,726.95874,0.20874023
718.89996,728.0797,9.179749
737.45,728.04626,9.403748
737.4,731.262,6.1380005
718.7,734.81696,16.116943
711.0,734.1328,23.132812
716.19995,730.7801,14.580139
723.5,728.219,4.718994
722.5,727.79956,5.2995605
719.89996,727.99005,8.090088
737.85,727.88837,9.961609
737.4,731.1795,6.22052
736.35004,734.77814,1.5718994
734.25,737.5646,3.3145752
738.69995,739.0696,0.3696289
734.85,740.6881,5.838135
731.80005,741.1994,9.399353
739.7,740.6443,0.9442749
725.64996,741.4063,15.756348
721.2,739.63873,18.43872
718.5,736.6222,18.122192
720.35,733.307,12.957031
719.35,730.9559,11.605896
715.8,729.2317,13.431702
727.8,727.43024,0.36975098
722.64996,728.2925,5.642517
719.0,728.8378,9.83783
724.5,728.52,4.0200195
719.25,729.0367,9.786682
710.15,728.6831,18.533081
721.0,726.418,5.41803
729.6,726.0725,3.5274658
743.6,728.01935,15.580627
746.75,733.0581,13.691895
739.55,738.71625,0.83374023
742.55,741.9831,0.56689453
786.05,744.36206,41.687927
783.75,754.773,28.97699
790.80005,765.1715,25.62854
780.15,774.98175,5.168274
782.1,780.0509,2.0490723
788.14996,782.79736,5.3526
799.55,785.38385,14.166138
816.15,789.8143,26.335754
816.10004,797.60077,18.499268
814.25,804.7654,9.484619
807.8,809.67676,1.87677
794.5,811.15814,16.658142
782.1,808.0639,25.963928
787.35,801.39325,14.043274
790.19995,796.274,6.0740356
782.15,793.4478,11.297791
783.4,790.2941,6.894104
766.4,788.08746,21.687439
763.05,783.0049,19.954895
779.60004,777.48987,2.1101685
771.15,776.5789,5.428894
768.2,775.5651,7.3651123
791.75,774.20764,17.542358
796.0,778.09515,17.904846
792.05,783.7775,8.272461
791.0,787.9898,3.0101929
798.10004,790.5337,7.566345
799.15,793.48334,5.666687
841.75,796.08844,45.66156
873.75,807.7536,65.9964
855.6,827.617,27.982971
832.5,841.3997,8.899719
850.3,844.0854,6.2145996
836.35,846.64343,10.293457
839.75,844.93854,5.1885376
844.75,843.10925,1.6407471
829.85,842.87195,13.021973
837.2,839.61316,2.413147
833.5,837.96954,4.4695435
846.10004,836.3294,9.77063
852.89996,838.16736,14.732605
857.8,842.3881,15.411865
819.39996,847.6431,28.243164
815.3,842.5207,27.220703
816.0,834.33875,18.338745
819.95,827.2343,7.2843018
818.9,823.1242,4.224182
823.05,820.778,2.2719727
812.45,820.6014,8.151367
805.14996,818.7287,13.578735
811.3,815.08826,3.788269
802.8,813.13165,10.331665
815.6,810.2171,5.3828735
809.95,810.65125,0.7012329
810.4,810.77344,0.3734131
798.95,810.92236,11.972351
811.2,808.40924,2.7907715
803.25,808.42,5.169983
805.5,807.398,1.8980103
807.1,806.8389,0.26104736
807.94995,806.91254,1.0374146
806.14996,807.38025,1.2302856
805.45,807.4656,2.015564
800.85,807.24896,6.398987
796.6,805.9282,9.328247
787.65,803.59235,15.942322
786.64996,799.4562,12.806213
789.6,795.48413,5.8841553
784.6,793.12683,8.526855
775.14996,790.7518,15.601807
774.3,786.8902,12.59021
765.35004,783.2663,17.91626
771.2,778.6159,7.4158936
765.85,775.96313,10.113159
773.75,773.4123,0.33770752
773.65,773.1913,0.45874023
786.8,773.7608,13.039185
798.30005,777.32947,20.970581
793.7,783.6194,10.080627
804.0,788.4261,15.573914
824.69995,793.9815,30.718445
832.6,803.1996,29.40039
843.9,813.4046,30.495422
834.6,824.32544,10.274536
828.30005,830.65204,2.3519897
820.05,832.37604,12.32605
832.6,830.10333,2.496643
834.25,830.0038,4.246216
839.25,831.0031,8.246887
834.14996,833.3777,0.77227783
831.39996,834.4214,3.0214233
839.5,834.1194,5.380615
837.85,835.37024,2.4797363
825.25,836.4148,11.164795
820.7,834.12115,13.421143
828.25,830.20703,1.9570312
817.7,828.46484,10.764832
840.25,825.3515,14.898499
839.55005,827.9229,11.627136
840.69995,831.59735,9.1026
847.95,835.11835,12.831665
860.75,839.50085,21.249146
861.85004,846.2529,15.597107
856.6,852.442,4.157959
850.65,855.6106,4.9605713
852.7,855.45874,2.758728
850.05,854.7076,4.657593
839.89996,853.252,13.352051
847.55,849.4255,1.8754883
847.14996,847.6535,0.50354004
861.35,846.88074,14.469238
890.0,850.1787,39.82129
900.2,861.3057,38.894287
919.95,875.1355,44.814514
920.05005,891.813,28.23706
923.05,905.2585,17.791504
915.55,914.8568,0.69317627
912.2,918.4068,6.206787
897.55005,917.9539,20.40387
882.85,912.2251,29.375122
899.4,902.3442,2.9441528
886.64996,898.1339,11.483948
894.0,893.5411,0.45892334
886.7,892.04285,5.3428345
874.75,890.04285,15.292847
875.65,885.2952,9.645203
872.9,881.1033,8.203247
863.55,877.4529,13.902893
868.4,872.5469,4.1468506
875.45,869.7392,5.7108154
878.99994,870.1417,8.858215
856.05,872.46844,16.418457
845.8,869.0002,23.200195
847.5,861.9435,14.443481
848.39996,855.8792,7.479248
874.8,851.87213,22.927856
859.2,856.1524,3.0476074
862.6,858.2837,4.316284
854.35004,860.1131,5.7630615
823.5,859.2521,35.752075
831.3,850.0723,18.772339
813.85,842.40405,28.554077
810.4,832.89374,22.493713
812.6,824.3949,11.794922
826.35004,818.80005,7.549988
835.25,818.7218,16.528198
836.5,822.6464,13.853577
851.3,827.3649,23.935059
844.5,834.8478,9.652222
847.85004,839.79346,8.05658
845.0,843.52167,1.4783325
860.05,845.1718,14.878174
843.64996,849.42474,5.7747803
834.3,849.4052,15.105225
825.0,845.7163,20.716309
822.7,839.4432,16.743164
812.6,833.3095,20.709534
810.6,826.3354,15.735413
809.25,820.35077,11.100769
783.35004,815.8232,32.473145
772.9,806.98816,34.088135
778.75,796.6396,17.889587
793.89996,789.4919,4.408081
776.55,788.33044,11.780457
767.55,785.6619,18.111938
780.1,781.2872,1.1871948
789.39996,780.0355,9.364441
776.94995,782.07416,5.1242065
779.4,782.0781,2.6781006
771.10004,782.0043,10.904236
775.35,780.085,4.7350464
793.60004,778.922,14.67804
804.95,782.19586,22.75415
773.7,788.73724,15.037231
781.6,788.01746,6.4174805
789.75,786.8826,2.8673706
803.7,787.52344,16.176575
819.65,791.69495,27.955078
792.4,799.74817,7.3481445
792.65,801.0877,8.437683
788.19995,800.01776,11.81781
802.9,797.29504,5.6049805
800.5,797.92615,2.5738525
821.60004,798.9591,22.64093
828.15,804.7546,23.395447
829.64996,812.34454,17.30542
818.1,819.19464,1.0946655
812.95,821.4416,8.491577
814.10004,820.3832,6.283142
803.0,818.6897,15.689697
798.15,814.5864,16.436401
819.0,809.588,9.411987
840.64996,810.22925,30.420715
835.5,817.655,17.84497
831.15,824.5181,6.631897
828.6,828.60034,0.00036621094
818.75,830.11456,11.364563
784.44995,828.00635,43.556396
786.44995,817.224,30.774048
828.30005,806.77185,21.528198
843.39996,808.2756,35.12439
847.9,817.00946,30.890564
836.8,827.4817,9.318298
806.3,833.4484,27.148438
787.9,829.1144,41.214355
780.2,818.1801,37.980103
802.0,805.9981,3.998108
792.0,801.1399,9.139893
783.6,797.5762,13.976196
789.35,793.54553,4.1955566
785.6,791.59326,5.993286
790.80005,789.9329,0.86712646
789.8,789.9316,0.1315918
814.64996,790.2551,24.394836
825.55,796.1926,29.35736
823.4,805.1732,18.226807
831.7,812.7052,18.994812
798.0,819.9704,21.970398
792.85,817.43646,24.586487
792.65,811.15424,18.504211
803.8,804.9993,1.1993408
803.6,802.8244,0.77557373
830.0,802.44244,27.557556
862.6,808.87,53.72998
885.69995,823.91864,61.78131
871.85,844.3693,27.480652
850.85,858.42303,7.573059
861.65,861.41833,0.23168945
880.35,862.5425,17.807495
866.94995,867.3866,0.4366455
874.8,868.84393,5.9560547
856.0,870.86487,14.864868
870.05,867.7104,2.3395996
889.95,867.22205,22.727966
896.85,872.8077,24.042297
900.6,880.9188,19.681152
914.95,888.8946,26.05542
917.25,898.62537,18.624634
923.7,907.03577,16.664246
909.05,914.5394,5.489441
909.55,915.64923,6.099243
909.35,914.3954,5.04541
890.75,912.57526,21.825256
890.15,906.01843,15.868408
885.69995,899.5055,13.805542
857.35004,893.5424,36.192383
872.05,881.984,9.934021
850.0,875.43243,25.432434
857.35004,866.5865,9.23645
861.55,861.1841,0.36590576
841.05,859.3184,18.268433
872.44995,854.0398,18.410156
865.65,856.8162,8.833801
845.64996,859.8659,14.215942
852.89996,857.31445,4.4144897
865.0,855.3464,9.6536255
826.69995,857.01807,30.318115
820.25,849.99133,29.741333
825.35004,840.42725,15.077209
783.6,833.5521,49.95215
806.1,819.5154,13.415405
819.5,811.8464,7.6536255
822.60004,811.03937,11.560669
803.25,813.5308,10.280823
811.8,812.14984,0.34985352
845.25,811.8304,33.419617
853.85,819.68774,34.16223
886.75,830.60046,56.149536
831.0,848.3145,17.314514
849.35,850.06445,0.71447754
862.55,850.6526,11.8974
868.0,853.75714,14.242859
890.35,858.3293,32.02069
887.75,868.035,19.715027
875.39996,876.4357,1.0357666
873.0,879.0656,6.065613
861.75,878.3989,16.648926
858.15,873.83514,15.68512
871.95,868.2303,3.7197266
890.6,867.19086,23.409119
881.89996,872.7433,9.156677
874.35,876.9497,2.5997314
874.6,877.717,3.1170044
849.05,877.15045,28.100464
838.25,869.6983,31.448303
839.89996,859.2374,19.337463
822.4,850.8362,28.436157
821.45,840.9821,19.532104
846.95,832.9522,13.997803
854.4,833.55524,20.844788
844.05,838.7568,5.293213
844.95,841.83813,3.1118774
860.9,843.7111,17.188904
860.0,848.6066,11.393372
863.35,853.07666,10.273315
870.3,857.1763,13.123718
867.8,861.8748,5.925171
880.35,864.95245,15.397522
905.65,869.9264,35.723633
913.2,880.8804,32.31964
904.2,893.1988,11.001221
896.75,900.4334,3.6834106
884.5,901.97076,17.470764
